"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","neutral","126490235877081088","Wed Oct 19 02:49:56 +0000 2011","I'm thinking about Google http://t.co/ACjRL4FO @GetGlue #Google"
"google","neutral","126490134869852161","Wed Oct 19 02:49:32 +0000 2011","#google #galaxy #nexus, I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!"
"google","neutral","126490118050684928","Wed Oct 19 02:49:28 +0000 2011","Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL."
"google","neutral","126488983164289026","Wed Oct 19 02:44:58 +0000 2011","Watching ice cream sandwich. So far it only melted when attempting facial recognition during unlock :) YouTube.com/android #Samsung #google"
"google","neutral","126488935026266112","Wed Oct 19 02:44:46 +0000 2011","#SamsungGalaxyNexus #google #android #IceCreamSandwich. New browser http://t.co/Zx6pIo6f"
"google","neutral","126488352135450625","Wed Oct 19 02:42:27 +0000 2011","#SamsungGalaxyNexus #google #android #Face Unlock.Ice Cream Sandwich literally knows your face. http://t.co/vUyxwrxW"
"google","neutral","126487788433584129","Wed Oct 19 02:40:13 +0000 2011","Are these guests on Samsung and Google event mostly Chinese? Wow! They're boring. #Google #Samsung"
"google","neutral","126486964408033280","Wed Oct 19 02:36:56 +0000 2011","#SamsungGalaxyNexus #google #android #IceCreamSandwich http://t.co/z2uzAnHD"
"google","neutral","126486941364527104","Wed Oct 19 02:36:51 +0000 2011","Addicted to this new game #tripletown on #Google+,"
"google","neutral","126486926827065344","Wed Oct 19 02:36:48 +0000 2011","RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/DNwy6mqx by @MeghanKel"
"google","neutral","126486798640754688","Wed Oct 19 02:36:17 +0000 2011","#SamsungGalaxyNexus #google #android #IceCreamSandwich http://t.co/6YidLr0N"
"google","neutral","126486051530354689","Wed Oct 19 02:33:19 +0000 2011","#Measure your #Marketing.Get the FREE Analytics Campaign Tagger sheet for #Google #Analytics now! http://t.co/8WC3Y5kK"
"google","neutral","126485085942845440","Wed Oct 19 02:29:29 +0000 2011","Launching November in Japan #SamsungGalaxyNexus #google #android"
"google","neutral","126484200269426688","Wed Oct 19 02:25:57 +0000 2011","#SamsungGalaxyNexus #google #android http://t.co/GIhTHeIJ"
"google","irrelevant","126534037929074688","Wed Oct 19 05:44:00 +0000 2011","Das neue #Google #Galaxy #Nexus haut mich nicht so sehr vom Hocker. Ist meiner Meinung nach nur ein wenig besser als das #SGS2."
"google","irrelevant","126533618997792768","Wed Oct 19 05:42:20 +0000 2011","RT @oli2be: For Twitter, free speech is what matters — not real names. http://t.co/DAnykTjl /@factsandtools #Twitter #Google"
"google","irrelevant","126533452618137600","Wed Oct 19 05:41:40 +0000 2011","#Google lanserar #Android 4.0 / Ice Cream Sandwich med tillhörande SDK: http://t.co/U62wsEoU"
"google","irrelevant","126533318928896001","Wed Oct 19 05:41:08 +0000 2011","Google помнит о тебе, нищеброд. http://t.co/LtWQVySF  #События #4.0 #Android #Google"
"google","irrelevant","126533008760111104","Wed Oct 19 05:39:54 +0000 2011","#Google lanserar #Galaxy Nexus - tillgänglig i Europa från och med november: http://t.co/fVyNoW2p"
"google","irrelevant","126531797419950080","Wed Oct 19 05:35:06 +0000 2011","каталог статей http://t.co/aNPOt4Cn Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #bookmarks #google"
"google","irrelevant","126529610614718464","Wed Oct 19 05:26:24 +0000 2011","""Hay que darse prisa en conocer el fenómeno web... Acabará en tres ... - El… http://t.co/ynksEeUN #google"
"google","irrelevant","126528826279866369","Wed Oct 19 05:23:17 +0000 2011","@NattaliaAlba mejor consulta ana y mia en #google hahahha(:"
"google","irrelevant","126526602686369792","Wed Oct 19 05:14:27 +0000 2011","Видеообзор Galaxy Nexus. http://t.co/VnnKrFs2  #События #Android #GalaxyNexus #Google #Samsung"
"google","irrelevant","126525853738860544","Wed Oct 19 05:11:28 +0000 2011","#google - @pc_insecurities-  another rise in my website results part 6 http://t.co/OESQu4Q5 #salisbury"
"google","irrelevant","126525817713991680","Wed Oct 19 05:11:20 +0000 2011","sabia yo q #google no me hiba a fallar... resumen encontrado... solo falta transcribirlo"
"google","irrelevant","126524657875697664","Wed Oct 19 05:06:43 +0000 2011","RT @twandroid: Pogo Pin sur le côté pour le connecter sur un dock #google #nexusprime"
"google","irrelevant","126523270420905984","Wed Oct 19 05:01:13 +0000 2011","Ik lees steeds meer enthousiasme voor #google+ en aantal gebruikers groeit spectaculair. Ik merk daar niets van!"
"google","irrelevant","126522127775047680","Wed Oct 19 04:56:40 +0000 2011","Ice Cream Sandwich: Android 4.0 gepresenteerd http://t.co/gscupQUV via @TabletGuide_NL #android #tablet #google"
"google","irrelevant","126519715085549568","Wed Oct 19 04:47:05 +0000 2011","Google y Samsung presentan oficialmente el Galaxy Nexus http://t.co/NKoXMfOi vía @xatakamovil #Google #Samsung #Galaxy #Android"
"google","irrelevant","126519390245109760","Wed Oct 19 04:45:47 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:"
"google","irrelevant","126518328373153792","Wed Oct 19 04:41:34 +0000 2011","RT @funkfish_2: so. ja. Ich will das galaxy nexus. sofort! #google #samsung"
"google","irrelevant","126516523408949248","Wed Oct 19 04:34:24 +0000 2011","#SEO Video:Specifying an image's license using RDFa. http://t.co/aO99FTLV #google #seo #images #rdfa"
"google","irrelevant","126516048961863681","Wed Oct 19 04:32:31 +0000 2011","Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google"
"google","irrelevant","126515953516298241","Wed Oct 19 04:32:08 +0000 2011","so. ja. Ich will das galaxy nexus. sofort! #google #samsung"
"google","irrelevant","126514704347693056","Wed Oct 19 04:27:10 +0000 2011","Mientras que hoy #RIM publicó su 'fabuloso' #BBX, #Google presentó #Android 4.0 y todos se fueron al diablo :D."
"google","irrelevant","126510558764736513","Wed Oct 19 04:10:42 +0000 2011","Para los que tenemos un #GalaxySII, no se preocupen... está 99% confirmado que tendremos #Android 4.0 en este GRANDIOSO terminal. #Google"
"google","irrelevant","126509273994891264","Wed Oct 19 04:05:36 +0000 2011","Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones"
"google","irrelevant","126507802251370497","Wed Oct 19 03:59:45 +0000 2011","@julioandres26 sí, es como el #google de la piratería! jajaja"
"google","irrelevant","126506159938088961","Wed Oct 19 03:53:13 +0000 2011","#AndroidBeam: Comparte con otro #Android lo que ves solo con ponerlo juntos. (Por ahora sólo en el #NexusPrime). #NFC #Google"
"google","irrelevant","126505497888161792","Wed Oct 19 03:50:35 +0000 2011","продвижение сайта статьями http://t.co/ytNbL8sF Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #google"
"google","irrelevant","126502129060950016","Wed Oct 19 03:37:12 +0000 2011","RT @dulmandakh: #Google буузаа түүхийрүүлчихсэн, аврах аргагүй учир удахгүй хаана. би тэрнээс нь өмнө хаачихлаа."
"google","irrelevant","126501952317165568","Wed Oct 19 03:36:30 +0000 2011","продвижение статьями http://t.co/zZ8PjWwX Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #bookmarks #google"
"google","irrelevant","126501185321566208","Wed Oct 19 03:33:27 +0000 2011","@alanlepo..IBM Connections light years ahead of other vendors in #analytics http://t.co/jg24duIa #socialbiz #Google+"
"google","irrelevant","126500021863579648","Wed Oct 19 03:28:50 +0000 2011","Que mierda le pasa a #FOTA que no me quiere traer #IceCreamSandwich? #Google #Android @SamsungArg #GalaxyS2 ;-)"
"google","irrelevant","126500018000633858","Wed Oct 19 03:28:49 +0000 2011","#Samsung #NexusPrime esta wwwaaooooo y con #IceCreamSandwich superior @samsungpty buena presentación #Android #Google"
"google","irrelevant","126498725471334401","Wed Oct 19 03:23:41 +0000 2011","@nestorrom77 majeeee yo cuando reuna bastante pisto me voy a comprar los que usa @davidguetta puuuuuta son tan vergones buscalos en #google"
"google","irrelevant","126497618258964480","Wed Oct 19 03:19:17 +0000 2011","'Did #Jews...' on a #Google Search: http://t.co/PyoG47fV &lt;&lt;&lt; ""Kill Jesus, Cause 9/11, Vote for Hitler"""
"google","irrelevant","126496237879959553","Wed Oct 19 03:13:47 +0000 2011","necesito encontrar tantas respuestas que no las da ni #google ni #wikipedia entonces donde?"
"google","irrelevant","126495346569392129","Wed Oct 19 03:10:15 +0000 2011","@oriondesarrollo en todas las #redessociales ahora también en #google+ http://t.co/z5oXYc0y"
"google","irrelevant","126494884726190080","Wed Oct 19 03:08:25 +0000 2011","Se jodió #iOS5 con #Android 4.0 (Ice Cream Sandwich). Bendito seas #Google !!!"
"google","irrelevant","126494774428565504","Wed Oct 19 03:07:59 +0000 2011","RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول 
http://t.co/N2IEuzEN #SE4m #Google #Nexus"
"google","irrelevant","126494260269821952","Wed Oct 19 03:05:56 +0000 2011","Galaxy Nexus: El nuevo teléfono de Google y Samsung - Gizmología http://t.co/yUYG3KF6 #google"
"google","irrelevant","126494247082934272","Wed Oct 19 03:05:53 +0000 2011","Queridos, até amanhã! Até mais! #Google #FAIL #ICS #FAIL #NEXUSPRIME #MAOMENO"
"google","irrelevant","126494176551514112","Wed Oct 19 03:05:36 +0000 2011","@rmeneghelo: ""#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"" correção: ainda te AMO..."
"google","irrelevant","126494104187183104","Wed Oct 19 03:05:19 +0000 2011","#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"
"google","irrelevant","126493833608441856","Wed Oct 19 03:04:14 +0000 2011","RT @juank3946: #IceCreamSandwich presenta #AndroidBeam, una herramienta para transferir archivos con solo juntar 2 teléfonos #Android #G ..."
"google","irrelevant","126493505047629824","Wed Oct 19 03:02:56 +0000 2011","So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus"
"google","irrelevant","126493282355261440","Wed Oct 19 03:02:03 +0000 2011","#Galaxy #Nexus líbí, i novinky v #ICS. Najít truhlu se zlaťáky, je můj :D Snad ještě nezapomenou na Nexus One. #Google"
"google","irrelevant","126492770348171264","Wed Oct 19 03:00:01 +0000 2011","「益若つばさ」「塩麹」「マツコ富士」など、最新のGoogle急上昇ワードとそれに関連するAmazon商品はこちらでチェック！→ http://t.co/pjCyxd9J #google #amazon"
"google","irrelevant","126492339559608320","Wed Oct 19 02:58:18 +0000 2011","RT @BeautyNda_Beast don’t waste your time on a guy that isn’t willing to waste his time on you #Google"
"google","irrelevant","126491356481859585","Wed Oct 19 02:54:24 +0000 2011","RT @Formateate: Tendremos nueva interfaz de #google #calendar"
"google","irrelevant","126491272088260609","Wed Oct 19 02:54:04 +0000 2011","joga meu nome no #google pra ver no que vai dar ;) ♪"
"google","irrelevant","126490549367738368","Wed Oct 19 02:51:11 +0000 2011","Chrome Experiment – WebGL Bookcase, biblioteca infinita de Google Books http://t.co/HrLLVlIK #Google #Chrome #GoogleChrome #Software"
"google","irrelevant","126489935313256449","Wed Oct 19 02:48:45 +0000 2011","Android #ICS predice cuál será tu gasto de datos y te advierte o bloquea para que no gastes más dinero! #tecnologia #ciencia #google"
"google","irrelevant","126489808913694720","Wed Oct 19 02:48:15 +0000 2011","#google #motorola Motorola-Übernahme durch Google: Justizministerium fordert Informationen: Mitte August wurde b... http://t.co/C5nZWALj"
"google","irrelevant","126489247581609986","Wed Oct 19 02:46:01 +0000 2011","Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodió #iOS5)"
"google","irrelevant","126488234359406593","Wed Oct 19 02:41:59 +0000 2011","Olha o tamanho desse CRÂNIO! xD #Google #Android"
"google","irrelevant","126487422249861120","Wed Oct 19 02:38:46 +0000 2011","Reconnaissance Faciale de ouf là ! :p #google #android"
"google","irrelevant","126487408500940800","Wed Oct 19 02:38:42 +0000 2011","Le agregan face unlock: bloquear y desbloquear el telefono con tu rostro. ESTA DEMASIADO INTERESANTE LA CONFERENCIA DE #GOOGLE JUSTO AHORA."
"google","irrelevant","126487385461633024","Wed Oct 19 02:38:37 +0000 2011","Ishi o #faceunlock do #icecreamsandwich #android não funcionou no seu lançamento #google"
"google","irrelevant","126487165969510400","Wed Oct 19 02:37:45 +0000 2011","RT @SE4mCom: المؤتمر الخاص بجوجل وسامسونج يبدأ خلال الدقائق القادمة 
http://t.co/WUF65DTr #SE4m #Google #SAMSUNG #follow_up http://t.co/ ..."
"google","irrelevant","126487140317147136","Wed Oct 19 02:37:38 +0000 2011","きたーーーっ！！Galaxy Nexus！！！　http://t.co/7IgbD9U0 #android #galaxy #nexus #google"
"google","irrelevant","126484213737340928","Wed Oct 19 02:26:01 +0000 2011","#galaxy #nexus #android #google / экраааааан / -4,7'' / -super HD amoled / -1280x720  / -16:9 /  / камера / 5м... http://t.co/3cbUMlg3"
"microsoft","positive","126779217911349248","Wed Oct 19 21:58:15 +0000 2011","On #Microsoft Excel making functions like it's my job #Productive"
"microsoft","positive","126774092274741248","Wed Oct 19 21:37:53 +0000 2011","RT @Logic2020: Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks  ..."
"microsoft","positive","126748156003221504","Wed Oct 19 19:54:49 +0000 2011","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores: Microsoft's retail stores ar... http://t.co/r2RndN6Y"
"microsoft","positive","126747960900984832","Wed Oct 19 19:54:03 +0000 2011","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O"
"microsoft","positive","126735438948995072","Wed Oct 19 19:04:17 +0000 2011","Can't wait until I can visit the holodeck! Thanks for sharing. RT @karljuhlke Beam me up #Microsoft! Microsoft has... http://t.co/ZGbk3xnK"
"microsoft","positive","126732240368570369","Wed Oct 19 18:51:35 +0000 2011","Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft"
"microsoft","positive","126721324042305536","Wed Oct 19 18:08:12 +0000 2011","Beam me up #Microsoft! Microsoft has #holoDesk research project: http://t.co/KlMgkh5V"
"microsoft","positive","126670032951443456","Wed Oct 19 14:44:23 +0000 2011","Maybe #apple could use some of it's billions to do some good in the world?...oh wait, that's what #microsoft does."
"microsoft","positive","126629320948060161","Wed Oct 19 12:02:37 +0000 2011","I have been blown away by technological innovations.... #microsoft should do more #marketing!!"
"microsoft","positive","126494986983325696","Wed Oct 19 03:08:49 +0000 2011","Not a #Microsoft fan but this is cool. Video: Turn any surface into a #touchscreen http://t.co/yy1hNrbQ"
"microsoft","negative","126782820709441536","Wed Oct 19 22:12:34 +0000 2011","@theresamarosy haha k, thought everybody knew #Microsoft sucks."
"microsoft","negative","126781543879421952","Wed Oct 19 22:07:30 +0000 2011","@theresamarosy bc #IE , like everything #Microsoft makes is junk and super prone to crashing."
"microsoft","negative","126778114385772548","Wed Oct 19 21:53:52 +0000 2011","When #Microsoft ""violated U.S. antitrust laws""—leaving #Netscape out of business & #Novell wounded—it played ""dumb"". http://t.co/0WHHmAK4"
"microsoft","negative","126748219261726721","Wed Oct 19 19:55:05 +0000 2011","There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts."
"microsoft","negative","126744386137624576","Wed Oct 19 19:39:51 +0000 2011","Comp crash #Microsoft :/ Wouldn't get this with an iMac -__-"
"microsoft","negative","126726935572262912","Wed Oct 19 18:30:30 +0000 2011","#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w"
"microsoft","negative","126720736848117760","Wed Oct 19 18:05:52 +0000 2011","#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback"
"microsoft","negative","126716806688804865","Wed Oct 19 17:50:15 +0000 2011","Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop"
"microsoft","negative","126700014385897472","Wed Oct 19 16:43:32 +0000 2011","I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr"
"microsoft","negative","126686283769712640","Wed Oct 19 15:48:58 +0000 2011","RT @ManelFMartinez: How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian"
"microsoft","negative","126686075287642112","Wed Oct 19 15:48:08 +0000 2011","How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian"
"microsoft","negative","126672651459633152","Wed Oct 19 14:54:48 +0000 2011","Fuck #microsoft i love them to death but that red ring and no free xboxlive is killing me. #Sony all day :-\"
"microsoft","negative","126647829656641536","Wed Oct 19 13:16:10 +0000 2011","I've seen a couple of iPhone 4S's already, but still no Windows Phone 7's ... ever! #Microsoft not so hot."
"microsoft","negative","126643061567668224","Wed Oct 19 12:57:13 +0000 2011","#Nokia co-operation with #Microsoft listed as the 4th riskiest business move of the year: http://t.co/IYo86gVj"
"microsoft","negative","126642328466243584","Wed Oct 19 12:54:18 +0000 2011","#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution"
"microsoft","negative","126636886977556480","Wed Oct 19 12:32:41 +0000 2011","I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop"
"microsoft","negative","126635317108289536","Wed Oct 19 12:26:27 +0000 2011","Really hate the #Microsoft #mcp site"
"microsoft","negative","126583473929588736","Wed Oct 19 09:00:26 +0000 2011","sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P"
"microsoft","negative","126577595553824770","Wed Oct 19 08:37:05 +0000 2011","@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying"
"microsoft","negative","126574432159408129","Wed Oct 19 08:24:30 +0000 2011","#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P"
"microsoft","negative","126572762411171840","Wed Oct 19 08:17:52 +0000 2011","♻ @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD"
"microsoft","negative","126517164416049152","Wed Oct 19 04:36:57 +0000 2011","I wonder if I tweet Bill Gates he'll fix my laptop... 

#Microsoft
#vista
#fml"
"microsoft","negative","126488915996721153","Wed Oct 19 02:44:42 +0000 2011","Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft"
"microsoft","negative","126485347935862784","Wed Oct 19 02:30:31 +0000 2011","My#Dell comp on shitty #Microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination"
"microsoft","neutral","126805239209803777","Wed Oct 19 23:41:39 +0000 2011","Windows Phone Mango Update Released to 'Nearly Everyone' http://t.co/SX1NQJJ1 #microsoft #Technology"
"microsoft","neutral","126803763603312640","Wed Oct 19 23:35:47 +0000 2011","RT @SAPWorkSmarter: Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. h ..."
"microsoft","neutral","126803594216341506","Wed Oct 19 23:35:07 +0000 2011","#Microsoft CEO Steve #Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/7TEtDPP9"
"microsoft","neutral","126797364823457792","Wed Oct 19 23:10:22 +0000 2011","Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx"
"microsoft","neutral","126797206232645635","Wed Oct 19 23:09:44 +0000 2011","Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/e4LLmmyg"
"microsoft","neutral","126795256225210368","Wed Oct 19 23:01:59 +0000 2011","Love the template name #Microsoft... Everyone that does #SharePoint, go to your site's /_layouts/xsl/internal.xsl for a laugh."
"microsoft","neutral","126794825998663680","Wed Oct 19 23:00:16 +0000 2011","Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. http://t.co/te4NQmxN"
"microsoft","neutral","126790637243740160","Wed Oct 19 22:43:38 +0000 2011","sponsors and supporters at the #ascribeconference include #microsoft #ubisys #zetes #healthinformation #connectingforhealth #emis"
"microsoft","neutral","126789806356303872","Wed Oct 19 22:40:20 +0000 2011","Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/igGyeT9S #Microsoft #beta"
"microsoft","neutral","126786021340884992","Wed Oct 19 22:25:17 +0000 2011","What was the best device in 90s ? #Apple #Sony #Samsung #Microsoft or other Companies..:)"
"microsoft","neutral","126781699811061760","Wed Oct 19 22:08:07 +0000 2011","#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1"
"microsoft","neutral","126781384600727552","Wed Oct 19 22:06:52 +0000 2011","#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft"
"microsoft","neutral","126780592036646913","Wed Oct 19 22:03:43 +0000 2011","More Colorful Photos Of Nokia's First Windows Phone Just Leaked!! http://t.co/sU4l744v #nokia #wp7 #microsoft #windowsphone7"
"microsoft","neutral","126776771159916546","Wed Oct 19 21:48:32 +0000 2011","RT @WinRumors: If you missed this earlier, Steve #Ballmer bashes #Android phones [video] http://t.co/NvD7MQVk #microsoft #windows"
"microsoft","neutral","126773504644349954","Wed Oct 19 21:35:33 +0000 2011","#Microsoft To Launch Its Own Version Of #Facebook Timeline Like Web Service Called Project #Greenwich  http://t.co/MmS14pDW"
"microsoft","neutral","126767049312714752","Wed Oct 19 21:09:54 +0000 2011","Because you are what you search: Now everyone wants to customize search #Microsoft as well as #MCHammer #WiredDoo http://t.co/HlicKxPV"
"microsoft","neutral","126765064299614209","Wed Oct 19 21:02:01 +0000 2011","RT @MSFTDynamicsERP: Time to learn, inspire and innovate at the #Microsoft Dynamics #AX2012  EMEA Tech Conference http://t.co/bzX4UE6K # ..."
"microsoft","neutral","126755580604981249","Wed Oct 19 20:24:20 +0000 2011","RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
"microsoft","neutral","126749318198730752","Wed Oct 19 19:59:27 +0000 2011","#Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
"microsoft","neutral","126747117120274432","Wed Oct 19 19:50:42 +0000 2011","#Microsoft Hints at Windows Phone #Apps from Indian Publishers and Services http://t.co/VYA3ed6h #wp7 #windowsphone #msft"
"microsoft","neutral","126746562062848001","Wed Oct 19 19:48:29 +0000 2011","When are they going to drop the charade and list Steve Ballmer as one of the producers of Hawaii Five-O? #productplacement #microsoft #ftl"
"microsoft","neutral","126745707414691840","Wed Oct 19 19:45:06 +0000 2011","That Huge AOL, Yahoo, And Microsoft Ad-Selling Deal Isn't Done Yet (AOL, MSFT, YHOO) http://t.co/Vj678HK3 #apple #microsoft"
"microsoft","neutral","126742062635810817","Wed Oct 19 19:30:37 +0000 2011","#Microsoft researchers want to turn your hand into a touchscreen http://t.co/byYIcRpS"
"microsoft","neutral","126741817365504000","Wed Oct 19 19:29:38 +0000 2011","Watch new technology under development of #Microsoft http://t.co/fQlhyAat"
"microsoft","neutral","126735013667545088","Wed Oct 19 19:02:36 +0000 2011",".@allie_hooker #Microsoft has the edge in its cloud integration across its different platforms. Tablets still definitely lag behind though."
"microsoft","neutral","126732384602296320","Wed Oct 19 18:52:09 +0000 2011","RT @drkhan: Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault"
"microsoft","neutral","126731883659804672","Wed Oct 19 18:50:10 +0000 2011","#Microsoft #Search Idea Could Let You Search Like Miley http://t.co/JoMucrMb"
"microsoft","neutral","126729624217600001","Wed Oct 19 18:41:11 +0000 2011","#HPVirtualSystem 4 #Microsoft is the latest solution from HP & Microsoft’s $250 million I2A initiative http://t.co/4VCIUZGL"
"microsoft","neutral","126728277896347649","Wed Oct 19 18:35:50 +0000 2011","#pardus SecureBoot'a Karşı Duruyoruz!: http://t.co/Uiwn6fgQ #fsf #secureboot #linux #microsoft"
"microsoft","neutral","126727087770963968","Wed Oct 19 18:31:06 +0000 2011","#Microsoft #Office: A #Shortcut To #Find Your #Microsoft #Office #Documents http://t.co/QojWxB50 via @ibad.info"
"microsoft","neutral","126725006729281536","Wed Oct 19 18:22:50 +0000 2011","MS Access: a database, reporting tool, programmable forms w/ VBA, part of MS Office #Microsoft should add web front end admin console/util"
"microsoft","neutral","126723741651714048","Wed Oct 19 18:17:49 +0000 2011","#Microsoft opens a temp #Kinect / Windows Phone Store http://t.co/txnKgFzl #wp7 #windowsphone #xbox360 #wp75 #msft"
"microsoft","neutral","126722000549974016","Wed Oct 19 18:10:53 +0000 2011","Set up an environment where you get innovation. Share those expectations with your suppliers. #SIGSource #Microsoft"
"microsoft","neutral","126721061797629953","Wed Oct 19 18:07:10 +0000 2011","RT @Surface: PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from  ..."
"microsoft","neutral","126720971515248641","Wed Oct 19 18:06:48 +0000 2011","PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from GITEX in Dubai."
"microsoft","neutral","126707947744145409","Wed Oct 19 17:15:03 +0000 2011","What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at"
"microsoft","neutral","126706701306052609","Wed Oct 19 17:10:06 +0000 2011","Microsoft giving away free Windows Phones with a $499 purchase http://t.co/GHPcGCpX #Microsoft #Windows_Phone"
"microsoft","neutral","126701413907701760","Wed Oct 19 16:49:05 +0000 2011","RT @HersheyTech: @tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #M ..."
"microsoft","neutral","126700451163942912","Wed Oct 19 16:45:16 +0000 2011","#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious"
"microsoft","neutral","126698757503991808","Wed Oct 19 16:38:32 +0000 2011","Microsoft applies for celebrity search patent #microsoft #bing: Microsoft has applied for a new patent that take... http://t.co/4qoQqDCY"
"microsoft","neutral","126698717930717184","Wed Oct 19 16:38:22 +0000 2011","RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n"
"microsoft","neutral","126698703410040834","Wed Oct 19 16:38:19 +0000 2011","Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n"
"microsoft","neutral","126696688046968832","Wed Oct 19 16:30:19 +0000 2011","Join Brainware in ORLANDO 11/2-discuss financial best practices, automation tech w/speakers from #disney and #microsoft http://t.co/gLYzOXMc"
"microsoft","neutral","126696501849227264","Wed Oct 19 16:29:34 +0000 2011","@tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #Microsoft Tech Center"
"microsoft","neutral","126691206976643072","Wed Oct 19 16:08:32 +0000 2011","#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft"
