ID,Order,Date,Tweet,Opinion,Emotion,May-be Emotion,Emotion class,Sentiment,Sarcasm
28897,394,14-Sep-17,. #OpenNow : @HomeDepot at 5125 S. Dale Mabry Hwy in Tampa has generators in stock. Limit 1 per customer. @10NewsWTSP pic.twitter.com/mOkv3bJ03u,,,,,,
36163,395,06-Sep-17,"Yes. New tracks issued at 11 and 5, both am and pm. And intermediate advisories at 2 and 8, also am and pm",,,,,,
44514,396,09-Sep-17,Starting to see small downpours in Delray Beach ahead of Hurricane Irma @CBS12 pic.twitter.com/v3bx7zvjnK,,,,,,
17960,397,13-Sep-17,Retweeted WUFT News ( @WUFTNews ): Breaking: Alachua County Public Schools are closed for the rest of the week. 12... http:// fb.me/5fXAOk7tI,,,,,,
9360,398,09-Sep-17,National Hurricane Center acting director says #HurricaneIrma will be closest to Miami at 2pm Sunday. Conditions improve Sun night @wsvn,,,,,,
42507,399,08-Sep-17,The City of Venice Planning Department has created an evacuation zone and route map keying in on Venice. Area... https:// buff.ly/2jbt62f,,,,,,
13089,400,04-Sep-17,@wsvn weather #dam pic.twitter.com/Cq1UCS82U3,,,,,,
55637,401,05-Sep-17,#Breaking New 5am track on #HurricaneIrma . We are still in the cone. @LoleskyWX says the models show the storm will turn north. @CBS12 pic.twitter.com/Jmg8AjxsQZ,,,,,,
57375,402,15-Sep-17,@wfla @fox13news @10newswtsp @bn9 @tb_times additionally stating individuals contacting for outages are the first to report these outages,,,,,,
59734,403,05-Sep-17,#BREAKING Hurricane Irma strengthens with winds now at 180 mph. @LoleskyWX about to answer your questions on @CBS12 Facebook page #Irma2017 pic.twitter.com/FiKatafYZN,,,,,,
4793,404,11-Sep-17,". @OUCreliableone : #UPDATE : 142,000 customers without power...about 60% of customers #HurricaneIrma @news6wkmg #News6",,,,,,
18240,405,12-Sep-17,"I got power, but no #internet",,,,,,
53131,406,08-Sep-17,Wow. RT @wsvn : #BREAKING : First storm related death has occurred in #Davie . A man putting up shutters fell off his ladder and has died.,,,,,,
63816,407,10-Sep-17,"10 A.M. update: Irma's winds still 130 mph, moving NNW at 8 mph over Florida Keys http:// bit.ly/2wSExPt pic.twitter.com/C6d8xDIaOQ",,,,,,
26235,408,09-Sep-17,"School Closure Update - All Hernando County Schools will remain closed Tuesday, Sept. 12. @mareevs @abcactionnews @10NewsWTSP @BN9 @WFLA",,,,,,
10340,409,09-Sep-17,Pinellas county under evacuation for level A and B. Drawbridges will be locked down. #HurricaneIrma media briefing at 11am #irma @10NewsWTSP pic.twitter.com/iIdNgSTrZr,,,,,,
25058,410,07-Sep-17,This means no class @UF tomorrow. @WUFTNews https:// twitter.com/alachuaschools /status/905952292108689411 �??,,,,,,
50443,411,10-Sep-17,"#HurricaneIrma makes 9am landfall in Lower Keys. Cat 4, Ft. Myers, Tampa next.. @WPTV pic.twitter.com/2fB3arCUJK",,,,,,
20017,412,09-Sep-17,Many people are out and about like here at Lake Worth Beach before the 3 pm curfew goes into affect. @CBS12 pic.twitter.com/JNanxOqtNj,,,,,,
12429,413,09-Sep-17,"#Busted @stluciesheriff says We will not tolerate looters."" First looter arrest made today. http:// bit.ly/2jejnIF pic.twitter.com/3UW5AsTz6e""",,,,,,
47028,414,09-Sep-17,Tornado Warning for north central Broward county #Irma @wsvn pic.twitter.com/g7Od55Rvzt,,,,,,
64988,415,08-Sep-17,"Grab your radio, set the station now. #hurricanepreparedness #WPTV #Staysafe #HurricaneIrma pic.twitter.com/5gW2b6RKF8",,,,,,
42717,416,13-Sep-17,COUNT 1-2-3 TREES DOWN: in this one Winter Park back yard @news6wkmg #AfterIrma pic.twitter.com/t1dgNpZIyg,,,,,,
56523,417,09-Sep-17,"@WPTV what mobile home park is Ty helping people at? I am ready for the storm and can head up there and help him, help others out.",,,,,,
65548,418,25-Sep-17,Another family sues Hollywood nursing home after 11 deaths http:// wsvn.com/news/local/ano ther-family-sues-hollywood-nursing-home-after-11-deaths/ �?? pic.twitter.com/CfFWu511Nj,,,,,,
64552,419,18-Sep-17,The Florida Keys reopens to all traffic tomorrow morning http:// bit.ly/2w3DP0B pic.twitter.com/7sPvcOlOQ4,,,,,,
51054,420,11-Sep-17,"Before, during and after--we've got you covered from every angle! #TeamCoverage #HurricaneIrma @CBS12 pic.twitter.com/QDiaWBs5o6",,,,,,
35068,421,09-Sep-17,@WPLGLocal10 representing.,,,,,,
24050,422,11-Sep-17,Large trees down in Boynton Beach. @CBS12 (Pics from @BBPD ) pic.twitter.com/EmIOJrJJDk,,,,,,
3508,423,15-Sep-17,Villa Aurora in Little Havana has no power or water. 1398 sw 1st Street,,,,,,
60694,424,29-Sep-17,WATCH: Will the record temps stick around? Meteorologist @CharlesRoopWCTV has your forecast. http://www. wctv.tv/video?vid=4487 38003 �?? #flwx #gawx pic.twitter.com/2DjFkuUXkr,,,,,,
57929,425,11-Sep-17,This is my irma read pic.twitter.com/MB7Q3b2A4G,,,,,,
64518,426,19-Sep-17,2 p.m. update: Hurricane Maria maintains 160 mph windshttp://bit.ly/2f88cw1 pic.twitter.com/pwbXN93dUy,,,,,,
47290,427,06-Sep-17,UPDATE ON #IRMA Watch @WPTV and @SteveWeagleWPTV @SteveWPTV https:// twitter.com/nhc_atlantic/s tatus/905535081862791169 �??,,,,,,
19935,428,11-Sep-17,#Breaking Major damage at the Jupiter Point Marina. A wall collapsed but the 500 boats stored inside are not damaged. @CBS12 pic.twitter.com/6o7P0a7K95,,,,,,
65971,429,12-Sep-17,Still under a boil water order.,,,,,,
61315,431,18-Sep-17,Animating radar for #Maria as the storm heads through the Lesser Antilles http://www. meteofrance.gp/previsions-met eo-antilles-guyane/animation/radar/antilles �?? @CBS12,,,,,,
63965,432,07-Sep-17,"Senate approves debt-ceiling lift, hurricane relief funds http:// bit.ly/2j7qJxA pic.twitter.com/KzEVN0rgji",,,,,,
5493,433,09-Sep-17,Lose power? @wptv is ON AIR NOW on @ESPNWestPalm 106.3 FM pic.twitter.com/9x5CjfnCtc,,,,,,
21098,434,10-Sep-17,@WPLGLocal10 video of Key Largo is actually in Islamorada driving Northbound on Overseas Highway,,,,,,
22339,435,09-Sep-17,"Irma Hits Cuba, Florida Up Next http://www. fox10tv.com/story/36326694 /irma-hits-cuba-florida-up-next �??",,,,,,
57303,436,09-Sep-17,https://www. cbsnews.com/news/hurricane -irma-track-update-florida-path-live-09-09-2017/ �?? #HurricanIrma #Hurricane #hurricaneirma2017 #FloridaKeys #Florida,,,,,,
61145,437,06-Sep-17,"Residents in Tallahassee, Leon County fill nearly 10,000 sand bags http://www. wctv.tv/content/news/S andbag-locations-now-open-in-Tallahassee-442908463.html �??",,,,,,
20439,438,10-Sep-17,Cranes tethered together over downtown Orlando @news6wkmg pic.twitter.com/0TGXEB4TaB,,,,,,
41714,439,10-Sep-17,Irma is doing what Irma is going to do. Prayers that everyone is in a safe place. Screenshot from @WPLGLocal10 . pic.twitter.com/ZKFF4p4QB1,,,,,,
6631,440,06-Sep-17,#HurricaneIrma PREPS - wow. Cars lined up for gas near @7eleven gas station Military Trail & Woolbright Road - @Chopper5WPTV @WPTV pic.twitter.com/3K9OGtv56F,,,,,,
14215,441,10-Sep-17,Retweeted Daniel Cohen ( @DCohenNEWS ): Spotted in Sunny Isles Beach #Irma @wsvn pic.twitter.com/wzvDNQglQZ http:// fb.me/1kDvvqr9w,,,,,,
8812,442,10-Sep-17,. @wsvn Live continuous coverage of Hurricane Irma https://www. pscp.tv/WSVN/1mnGemOrk MqGX �??,,,,,,
1529,443,11-Sep-17,"BREAKING | Pasco County curfew lifted effective immediately, residents can drive on county roads and return home http:// on.wtsp.com/ddldDL",,,,,,
23505,444,11-Sep-17,Still waiting for @DukeEnergy here in Land O Lakes,,,,,,
55595,445,09-Sep-17,We can now track #HurricaneIrma on the @CBS12 radar. That's how you know it's close. pic.twitter.com/wQipAjqdoX,,,,,,
44151,446,08-Sep-17,"Mandatory evacuations start Saturday at 7 a.m. for Flagler residents along A1A, Dead Lake, low-lying areas http:// bit.ly/2wPSzkT",,,,,,
62610,447,14-Sep-17,How to help those in need in South Florida following Hurricane Irma http:// bit.ly/2jrqHAB?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/26VOAwnhBD,,,,,,
43039,448,05-Sep-17,"#loweshomeimprovememt throughout palm beach and Treasure Coast will be restocked today w/ h2o, generators, &a other supplies!",,,,,,
50679,449,10-Sep-17,Damage is catastrophic near Naples @10NewsWTSP https:// twitter.com/breaking911/st atus/907012988770635778 �??,1,,,,Ng,
3730,450,06-Sep-17,. @10NewsWTSP 's @grant_gilmore basically in charge of Twitter this morning ahead of #Irma . http:// wtsp.com pic.twitter.com/cgIuKOnYYd,,,,,,
13593,451,30-Sep-17,"Wherever you go next Kirk, you'll be stellar. Been fun watching you in your hometown w/ the fellas at @WPLGLocal10 via Live stream from RVA!",,,,,,
27245,452,10-Sep-17,. @wsvn ?� #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIQuszF6dkVO SldZcnFFZWR8MW1uR2VtT3JrTXFHWDiTRWKgYOMEwhSE5CEiU8UxLFF7BCvJ_v3ipr11hg4V �??,,,,,,
31228,453,08-Sep-17,It's a liability thing. If the garage collapses and you lose your car who's fault will it be?,,,,,,
44083,454,10-Sep-17,Hi Joshua! You can find the game here: pic.twitter.com/6axyE2vBpt,,,,,,
30469,455,10-Sep-17,Alert: A Tornado Warning has been issued for the Treasure Coast. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/HRQwRrQa1Q,,,,,,
65281,456,08-Sep-17,@wptv We know it's serious when @SteveWeagleWPTV takes his coat off #Irma,1,,,,Ng,
44033,457,11-Sep-17,No power? We're live on Facebook http:// bit.ly/2hltEN5 & http:// bit.ly/1P2E7ew http:// bit.ly/2wS0jDb We're with you through the night!,,,,,,
12286,458,10-Sep-17,#BREAKING We have more than 500 law enforcement vessels prepared #FishAndWildlife,,,,,,
43856,459,16-Sep-17,Latest position and track for Hurricane Jose. pic.twitter.com/olF8GJ8lPC,,,,,,
24514,460,10-Sep-17,This is on NE 3rd St and Biscayne Blvd. on the PMG building that is underconstruction #downtownmiami,,,,,,
57607,461,10-Sep-17,Someone let the Bahamas know Miami found their missing ocean.,,,,,Ng,1
44561,462,07-Sep-17,Florida Governor's Office shows video of FHP escorting tanks to gas stations needing fuel. https://www. youtube.com/watch?v=oiRu5U S4BFg �?? @CBS12,,,,,,
34009,463,14-Sep-17,Spotted: fuel tankers heading from the Port of Tampa to various parts of town. another sign of things getting back to normal. @10NewsWTSP pic.twitter.com/tDFyFOC9Gz,,,,,,
21839,465,22-Sep-17,On-air as eye passes over you..Legendary #Keys radio station stays on as lifeline 2 listeners @wsvn @photofabe #Irma http:// wsvn.com/news/local/key s-radio-station-tells-7news-why-they-remained-on-air-during-irma/ �??,,,,,,
8402,466,10-Sep-17,#HurricaneIrma Winds are beginning to get bad pic.twitter.com/D55zXOzo8q,,,,,,
42494,467,09-Sep-17,FIRST ALERT WEATHER: Hurricane Irma wind speeds now at 130 mph. pic.twitter.com/GCjPnDSC9q,,,,,,
40079,468,08-Sep-17,@WPTV @CBS12 @WPBF25News KNOW YOUR RIGHTS #PalmBeach only @FLGovScott can call a curfew @PBCountySheriff https:// twitter.com/PBCountySherif f/status/906214651331039232 �??,,,,,,
29148,469,16-Sep-17,"Hey @WPTV , I watched your story about rescuing sea turtles after #HurricaneIrma . Think you'll like this #book ? http:// amzn.to/2oQlCzm pic.twitter.com/ENLJo1Ney9",,,,,,
46420,470,10-Sep-17,@zeynep @WPLGLocal10 is this isolated or are you seeing reports of it happening all over Southern Florida? #HurricaineIrma #looting https:// twitter.com/julian5news/st atus/906945273636716550 �??,,,,,,
44636,471,09-Sep-17,"According to @wsvn , 38,750 people in Miami-Dade are now without power. How are you passing the time, folks? #HurricaneIrma",,,,,,
25448,472,10-Sep-17,@WPTV two big trees down on someone's house pic.twitter.com/GIUs5M86ic,,,,,,
3896,473,10-Sep-17,Construction crane collapses onto building in downtown Miami #Hurricane #Irma #Miami #Florida via @WPLGLocal10 pic.twitter.com/eujpBNhN87,,,,,,
24512,474,10-Sep-17,We are safe and well. Use the pic!,,,,,,
23662,475,09-Sep-17,#FLFR police and fire Operations center downtown @JackSeiler @wsvn @CommissionerBR @leefeldman @rmckinzie8779 @WPLGLocal10 @CBS4Ted @pic.twitter.com/xBtCs2fzyT,,,,,,
9023,476,05-Sep-17,@wsvn will there be any sandbag giveaways for down south Homestead area ?,,,,,,
44129,477,09-Sep-17,FHP activates emergency shoulder use for drivers on I-4 from Tampa to Orlando http:// dlvr.it/PlwLGX pic.twitter.com/esRk4kkofw,,,,,,
66066,478,09-Sep-17,"Strong gusts, heavy rain as Irma nears South Florida http:// wsvn.com/news/local/str ong-gusts-heavy-rain-as-irma-nears-south-florida/ �?? pic.twitter.com/tttIVR8Z8A",,,,,,
37936,479,30-Sep-17,@marieaurelus67 Here we go we're back with#ourTeam @WPLGLocal10 #The 3early birds crew team @toddtongen @NekiMohan @JenniferLocal10 https:// twitter.com/marieaurelus67 /status/914117137907830784 �??,,,,,,
11801,480,14-Sep-17,Florida DOH: Do not drink contaminated Keys water. http:// bit.ly/2wdVTt6 pic.twitter.com/Nh4vfORzIW,,,,,,
22564,481,29-Sep-17,"More Gov. Scott, on Puerto Rico: I told the president we need more truck drivers and trucks.""""",,,,,,
23391,482,13-Sep-17,Power outage causes #Sarasota condo sewerage system to fail #Florida #Suncoast #FloridaWestCoast http://www. mysuncoast.com/mobile/power-o utage-causes-sarasota-condo-sewerage-system-to-fail/article_66fcc1f8-98ab-11e7-b899-4b9d0f348051.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share �?? via @mysuncoast,,,,,,
11933,483,13-Sep-17,Just In: FPL to hold a news conference at 11:30 a.m. on rush to get the lights back on across Florida. http:// bit.ly/2xZ0P1l pic.twitter.com/MMNGsmKfF7,,,,,,
25323,484,04-Sep-17,Irma grows to Cat 4 hurricane with 130 mph winds. Coverage from @wcpo sister station @WPTV http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean �??,,,,,,
36617,485,20-Sep-17,"6:00am report from @DukeEnergy shows more than 1,900 in #Polk without power w/ restoration estimated by YESTERDAY at 11pm. @FOX13News pic.twitter.com/QMWFohWfP5",,,,,,
55678,486,06-Sep-17,Where else can we find gas in that area?,,,,,,
7696,487,10-Sep-17,#Irmavision in the #56Ace #mancave right as the power flickered out. Local wires arching as it did come back on. @WPTV @WPBF25News @CBS12 pic.twitter.com/EbbzqHAA1b,,,,,,
32438,488,09-Sep-17,@WPLGLocal10 Mundo Hispanico news is saying there are many homeless under a bridge in downtown Miami and no one has helped them take shelter,,,,,,
22385,489,08-Sep-17,"Evacuees head to Port City ahead of Irma, businesses help out http://www. fox10tv.com/story/36317676 /evacuees-head-to-port-city-ahead-of-irma-businesses-help-out �??",,,,,,
36693,490,10-Sep-17,#Bartow Airport has received 81mph gusts/51mph sustained winds. @FOX13News,,,,,,
58059,491,11-Sep-17,#FPL prez says almost 1K pieces of equipment being deployed to hook up elec after #Irma . @cbs12 pic.twitter.com/kB4A1jIMHx,,,,,,
41981,492,12-Sep-17,"got gas...where is the ice? ,)",,,,,,
52884,493,11-Sep-17,Please tell us something about citrus county.,,,,,,
6006,494,18-Sep-17,What is deadline for having debris at the curb?,,,,,,
61080,495,11-Sep-17,We've got another update on #HurricaneIrma . WATCH LIVE HERE: http:// bit.ly/2vYyBY6,,,,,,
652,496,26-Sep-17,Is Puerto Rico entitled to the same amount of disaster aid as a state? http:// on.wtsp.com/2fv8QI3 pic.twitter.com/E7BosQToup,,,,,,
3485,497,10-Sep-17,#HurricaneIrma @wsvn #NorthLauderdaleFl https://www. pscp.tv/w/bIQnKDFtTUtQ TXBNUnhvakd8MXpxSlZST2pZWFBKQpS7s9_phKOLsE3LhMcTAfg_Sfg_CWn6v_SXNiO35TI0 �??,,,,,,
48219,498,25-Sep-17,Plenty of other places to watch NFL games..,,,,,,
9264,499,10-Sep-17,@WPTV Boca raton by the mall #hurricaneirma pic.twitter.com/G5GqMUqRVO,,,,,,
941,500,20-Sep-17,Florida schools can cut back year by 2 days because of Irma http:// on.wtsp.com/2fjRI7Q pic.twitter.com/VYhelpr1Yl,,,,,,
30951,501,06-Sep-17,"Gouging? What do you think?Delta's $3,000 fare to escape Irma http://www. wcpo.com/money/consumer /dont-waste-your-money/gouging-deltas-3000-fare-to-escape-hurricane-irma �?? @WCPO @WPTV #Delta #HurricaineIrma",,,,,,
41125,502,28-Sep-17,Stay brave everyone. Friday is almost here. #pets #weekend #fun @WKRG @FOX10News @975wabd pic.twitter.com/VAnFqoQ8WY,,,,,,
58760,503,10-Sep-17,Trespassing. Stealing. Breaking and entering. Its my opinion. Im entitled like you are.,,,,,,
46430,504,10-Sep-17,@news6wkmg you guys showing NFL today? Or endless Irma updates?,,,,,,
54545,505,06-Sep-17,@Wawa at Belvedere and Australian has gas in WPB! It's busy but everyone is pumping @WPTV @FOX29WFLX #hurricaneIrma pic.twitter.com/B70VDuI4xS,,,,,,
27136,506,09-Sep-17,Yes -- there are two pet friendly shelters in Pinellas: John Hopkins Middle and Dunedin Highland Middle both have availability for pets. pic.twitter.com/2aFzTH6fDz,,,,,,
25157,507,10-Sep-17,Probably not. The worst of #Irma is heading toward the Tampa Area now.,,,,,,
16703,508,12-Sep-17,@insideFPL what communication was lost? Numbers you've been reporting all wrong? Why is the system down? @nbc6 @wsvn,,,,,,
51225,509,09-Sep-17,"2/contd - 46 spots left in Palm Beach County pet shelter. Special needs shelter at Fairgrounds NEEDS nurses, paramedics. #wptv #Irma @wptv pic.twitter.com/scWzFP4CY9",,,,,,
58710,510,11-Sep-17,Miami Bch must be in bad shape to not let ppl in..,1,,,,Ng,
15159,511,17-Sep-17,@WVEN_WVEA Is your local broadcast tower on low power right now? No reception since the hurricane,,,,,,
50709,512,10-Sep-17,"Yea if they were doing this in a neighborhood which I'm sure some will, I would be locked and loaded",,,,,,
45249,513,10-Sep-17,@WPTV this video of the gust taking out a large tree in our backyard sw 66th street in Boca! pic.twitter.com/JHCsaz1rAj,,,,,,
12304,514,10-Sep-17,Alert: A Tornado Warning has been issued for the Treasure Coast. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/i8Cj2NOG5r,,,,,,
14874,515,11-Sep-17,"@FOX13News update on Palm Harbor, East Lake?",,,,,,
67150,516,19-Sep-17,Exact location of standoff in Delray Beach #Lindell & Audubon Blvds @CBS12 pic.twitter.com/fvtbLy1Eeb,,,,,,
33222,517,17-Sep-17,@10NewsWTSP We would love a list of out of state linemen who came to help us so we can all thank them & apologize for Duke's incompetence.,,,,,,
46832,518,14-Sep-17,What about palm beach??,,,,,,
65367,519,29-Sep-17,Aid flows to #PuertoRico but many still lack water and food http:// wsvn.com/news/us-world/ aid-flows-to-puerto-rico-but-many-still-lack-water-and-food/ �?? pic.twitter.com/SErH08xexE,,,,,,
44522,520,09-Sep-17,"Here in Delray Beach, handheld meter shows 16mph wind, peaks at 26mph @CBS12 pic.twitter.com/w6R3dNxjgt",,,,,,
55317,521,08-Sep-17,11am Hurricane Irma advisory from @CBS12 https:// twitter.com/CBS12/status/9 06171860559257600 �??,,,,,,
15089,522,07-Sep-17,"This is going to be one of the most destructive storms in recent memory"" if #Irma 's center hits FL",1,,,,Ng,
43028,523,10-Sep-17,@WPTV boats taking cover in Vero Beach. Some staying on-board. -Ryan Miller pic.twitter.com/fPgB5uvH7Y,,,,,,
38805,524,10-Sep-17,They had to send about 20 people with special needs to another facility because of a power outage,,,,,,
5470,525,12-Sep-17,Here's the latest info from @GasBuddy on stations without gas across #Florida #Irma #Gasshortage @WPTV @FOX29WFLX pic.twitter.com/nXmDzf3Xfh,,,,,,
51892,526,10-Sep-17,So let's address the root issue that most shelters don't take pets and hotels almost always turn them down.,1,,,,Ng,
12085,527,11-Sep-17,Martin County EOC: Boil water notice in effect on Hutchinson Island.,,,,,,
55955,528,08-Sep-17,FRIDAY IRMA: What you need to know http://www. wtsp.com/weather/irma/f riday-irma-what-you-need-to-know/472215122 �?? via @10NewsWTSP,,,,,,
27603,529,08-Sep-17,Our neighbors in Palm Beach County have boarded up https:// twitter.com/CBS12/status/9 06326211244240896?s=09 �?? @CBS12,,,,,,
20232,530,11-Sep-17,"Retweeted FOX 13 Tampa Bay ( @FOX13News ): SINGLE FILE, EVERYONE! Flamingos being ushered to safety at... http:// fb.me/6D0TxuvRn",,,,,,
55995,531,15-Sep-17,I predict a TPD calendar to raise funds for #IrmaRelief pic.twitter.com/dbkzI1r7GC,1,,,,Ps,
53183,532,08-Sep-17,Longwood Winn Dixie has about 30 pallets of water. Come and get it @WFTV @WESH @Fox35News @news6wkmg @MyNews13 pic.twitter.com/RcgDEWH1gk,,,,,,
23683,533,06-Sep-17,#FLFR have pet food?Collars on pets?Speak to vet about medsSafe shelter?Consider pet friendly shelter @FTLCityNews @JackSeiler @wsvn @WPTV,,,,,,
13397,534,08-Sep-17,#IrmaHurricane2017 @WPLGLocal10 Will regular garbage be picked up tomorrow in the city of west miramar? Thanks,,,,,,
62747,535,10-Sep-17,Here is the latest advisory as Irma is about to make landfall in lower Keys pic.twitter.com/1BYX5sGmZR,,,,,,
12704,536,07-Sep-17,Please RT: Statewide hotline set up to help people who can't evacuate due to fuel reasons: 1-800-955-5504. http:// bit.ly/2eNGEzx pic.twitter.com/XzyPKNL0JT,,,,,,
64681,537,14-Sep-17,How to stay cool without electricity http:// bit.ly/2wZLdxW pic.twitter.com/S5OeG26dfu,,,,,,
64858,538,10-Sep-17,"Deputy, corrections officer killed in possible Irma-related crash, reports say http:// bit.ly/2wTtvtu",,,,,,
20149,539,04-Sep-17,Me in the grocery store while picking up water and propane! @cbs12 #HurricaneIrma pic.twitter.com/dqxmUKEuRX,,,,,,
3798,540,08-Sep-17,"Some gas stations closing. This one in Boynton Bch got gas at 3pm, ran out in an hour. #HurricaneIrma @WPTV pic.twitter.com/Z2DInfQnCy",,,,,,
9420,541,06-Sep-17,Call 305-547-3300 -- price gauging hotline .,,,,,,
62829,542,08-Sep-17,Hurricane Irma's turn north tomorrow will determine whether #Tampa or #Miami gets the strongest hit of the storm http:// bit.ly/2f9lw3A?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/iGhvG9KY2Y,,,,,,
51319,543,10-Sep-17,Look from @WPTV balcony. My phone tells me the wind gusts are 56 MPH. #Irma pic.twitter.com/Opz2XXSp51,,,,,,
66336,544,05-Sep-17,. @DavianNowitzki #AskPhil pic.twitter.com/9qZrwmuyue,,,,,,
22804,545,10-Sep-17,"SINGLE FILE, EVERYONE! Flamingos being ushered to safety at @BuschGardens , along with other animals Stay safe, everyone! #HurricaneIrma pic.twitter.com/d7ozWBndKH",,,,,,
27857,546,11-Sep-17,"#Prediction #amwriting Let us prop up neighbors in times of need. I wrote this 3 years ago. Chapter 6, part 6 Vincent Valuum in my #book pic.twitter.com/K7JXNxABNk",,,,,,
1760,547,08-Sep-17,WATCH LIVE: @FLGovScott and #Tampa Mayor @BobBuckhorn are speaking on #HurricaneIrma preparations http:// bit.ly/2eSZYeG,,,,,,
61236,548,09-Sep-17,Florida State University has cancelled school through Friday of next week. @WCTV,,,,,,
64000,549,06-Sep-17,#HURRICANEHACK | Need double A batteries but you only have triple A? @SteveWeagleWPTV has a solution. #HurricaneIrma http:// bit.ly/2eGMJdC pic.twitter.com/hpKavdMD8S,,,,,,
66136,550,08-Sep-17,Hurricane Hunters fly through Irma as storm nears South Florida http:// wsvn.com/news/local/hur ricane-hunters-fly-through-irma-as-storm-nears-south-florida/ �?? pic.twitter.com/zfaSptaihS,,,,,,
11017,551,30-Sep-17,Alert: Swimming advisory for St. Lucie County beaches still in place. http:// bit.ly/2x2SePj pic.twitter.com/R85hiQ0rpp,,,,,,
43124,552,09-Sep-17,@WPTV Are you running regular programming (the game) for the FOX channel somewhere?,,,,,,
33941,553,10-Sep-17,I had no power:,,,,,,
50148,554,14-Sep-17,"If they aren't allowed in shelters, what's the owner to do?",,,,,,
31268,555,10-Sep-17,@wsvn @CBSMiami just lost power on 117th sw and 47th St. Can hear the wind really picking up!! #HurrcaneIrma #Miami,,,,,,
1821,556,07-Sep-17,Evacuation ordered in part of Pinellas: http:// youtu.be/aCAIaUTXG_E?a via @YouTube,,,,,,
40756,557,08-Sep-17,Some people enjoying the weather in Vero Beach before #hurricaneirma comes in. @WPTV pic.twitter.com/jhO3DaGoy4 �?? bei Ocean Grill,,,,,,
20161,558,08-Sep-17,@JulieDurda @JaceyBirch PLEASE GET HELP TO MY COUSIN IN ST JOHN,,,,,,
19624,559,07-Sep-17,"Any news, should we stay in line or are they out of bags?",,,,,,
3050,560,04-Sep-17,I think you need to evacuate because I am an expert at #Meteorology and #HurricaneIrma is going to take a direct hit across #Cuba !,,,,,,
23054,561,10-Sep-17,We aren't broadcasting the football games. You will need to stream them on the FOX Sports Go app on a smart phone or tablet.,,,,,,
1496,562,11-Sep-17,Gas at Hillsborough Ave and Central in #Tampa . Cops out directing traffic LOTS of cars. #WTSP #OpenNow,,,,,,
38221,563,12-Sep-17,In Hialeah Gardens generators tied with chain lock around poles 4 traffic signals off Palmetto on Okeechobee #NBC6 @WPLGLocal10 @CBSMiami,,,,,,
22727,564,18-Sep-17,Dog dies after contact with downed power line in St. Petersburg. STORY: http://www. fox13news.com/news/local-new s/dog-dies-after-contact-with-downed-power-line �?? pic.twitter.com/Dprivg2SXS,,,,,,
12756,565,06-Sep-17,#BREAKING Palm Beach County will open 15 general population shelters Friday morning. Find the shelter near you. http:// bit.ly/2wCjHp3 pic.twitter.com/A6gDmF4DId,,,,,,
14148,566,06-Sep-17,"At Pahokee, unrepaired erosion from last yr's H-cane Matthew. Potential #Irma hit fuels worries for #LakeOkeechobee levee. @CBS12 pic.twitter.com/zBPAW1bqtq",,,,,,
60207,567,12-Sep-17,Does this apply to everyone in the county regardless of where they get their water bill or does @PBCWUD have their own specific customers?,,,,,,
32136,568,12-Sep-17,Long lines at just about every drive thru we've passed! @WPLGLocal10 pic.twitter.com/ToECFiOwI1,,,,,,
44449,569,11-Sep-17,6.5 Million Floridians without power @CBS12 https:// twitter.com/flsert/status/ 907272748719906816 �??,,,,,,
29400,570,04-Sep-17,Water is quickly being bought off shelves at the Walmart in Butler Plaza in efforts to stock up for #Irma . @WUFTNews pic.twitter.com/4q42onhhsT,,,,,,
38601,571,11-Sep-17,No power yet,,,,,,
12242,572,10-Sep-17,#BREAKING Hurricane Irma makes landfall in Marco Island: http:// bit.ly/2vOslhq pic.twitter.com/CGDljlJrD7,,,,,,
62902,573,07-Sep-17,Here is the new update from the NHC on Hurricane Irma. Please continue you prepare for a Cat 4 hurricane pic.twitter.com/9xSSEy6UeY,,,,,,
12767,574,06-Sep-17,Please be aware of your designated zone within your county! Check for nearby shelters and evacuations routes. http:// bit.ly/2wCjHp3 pic.twitter.com/FbDhFLHckG,,,,,,
20122,575,06-Sep-17,. @FLGovScott Says everyone in the state needs to prepare at this point for #HuracanIrma . @CBS12 pic.twitter.com/DQYzJuFgEY,,,,,,
52135,576,06-Sep-17,#USF has moved it's kick-off at #UConn to 10:30am Saturday morning as to return back to Tampa ahead of #Irma . @FOX13News,,,,,,
66914,577,08-Sep-17,#Irma now a Category 4 hurricane with winds at 155mph as it undergoes eyewall replacement. Details on @WPTV pic.twitter.com/tnsj2IJDyc,,,,,,
13907,578,12-Sep-17,Miami high rise is being evacuated due to a crane collapse #miami #AfterIRMA @WPLGLocal10 pic.twitter.com/QX2hO7BMzw,,,,,,
